user_id,ACC,RT,answer,finished,n1,n2,points,problem,problem_id,solution,trial,session,exp_id,row_num
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.16,9,0,2,7,2,2 + ? = 9,4,9,8,1476988377269,SP_missing_timed,4585
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.766,7,0,2,7,3,2 + ? = 9,4,9,9,1476988377269,SP_missing_timed,4586
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.717,no_answer,0,5,9,2,5 + ? = 14,10,14,10,1476988377269,SP_missing_timed,4587
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.815,no_answer,0,6,7,2,6 + ? = 13,9,13,12,1476988377269,SP_missing_timed,4589
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.079,7,0,6,7,3,6 + ? = 13,9,13,13,1476988377269,SP_missing_timed,4590
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.469,8,0,4,6,2,4 + ? = 10,6,10,14,1476988377269,SP_missing_timed,4591
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.525,6,0,4,6,3,4 + ? = 10,6,10,15,1476988377269,SP_missing_timed,4592
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.516,no_answer,0,3,5,2,3 + ? = 8,3,8,16,1476988377269,SP_missing_timed,4593
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.308,5,0,3,5,3,3 + ? = 8,3,8,17,1476988377269,SP_missing_timed,4594
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.502,no_answer,0,7,8,2,7 + ? = 15,11,15,18,1476988377269,SP_missing_timed,4595
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.499,8,0,7,8,3,7 + ? = 15,11,15,19,1476988377269,SP_missing_timed,4596
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,2.035,8,0,8,9,1,8 + ? = 17,12,17,21,1476988377269,SP_missing_timed,4598
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,1.864,7,0,8,9,0,8 + ? = 17,12,17,22,1476988377269,SP_missing_timed,4599
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.827,5,0,3,5,2,3 + ? = 8,3,8,24,1476988377269,SP_missing_timed,4601
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.533,87,0,4,6,1,4 + ? = 10,6,10,25,1476988377269,SP_missing_timed,4602
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.58,6,0,4,6,2,4 + ? = 10,6,10,26,1476988377269,SP_missing_timed,4603
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.572,9,0,3,9,2,3 + ? = 12,7,12,28,1476988377269,SP_missing_timed,4605
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.683,no_answer,0,3,4,1,3 + ? = 7,2,7,29,1476988377269,SP_missing_timed,4606
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,1.758,84,0,3,4,0,3 + ? = 7,2,7,30,1476988377269,SP_missing_timed,4607
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.024,4,0,3,4,1,3 + ? = 7,2,7,31,1476988377269,SP_missing_timed,4608
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.57,no_answer,0,5,9,0,5 + ? = 14,10,14,32,1476988377269,SP_missing_timed,4609
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.55,no_answer,0,6,7,0,6 + ? = 13,9,13,35,1476988377269,SP_missing_timed,4612
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.316,7,0,6,7,1,6 + ? = 13,9,13,37,1476988377269,SP_missing_timed,4614
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.535,no_answer,0,8,9,0,8 + ? = 17,12,17,38,1476988377269,SP_missing_timed,4615
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,3.378,10,0,8,9,0,8 + ? = 17,12,17,40,1476988377269,SP_missing_timed,4617
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,2.685,8,0,7,8,1,7 + ? = 15,11,15,44,1476988377269,SP_missing_timed,4621
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,2.019,8,0,2,8,3,2 + ? = 10,5,10,46,1476988377269,SP_missing_timed,4623
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,1.085,9,0,8,9,2,8 + ? = 17,12,17,49,1476988377269,SP_missing_timed,4626
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,2.466,9,1,8,9,3,8 + ? = 17,12,17,50,1476988377269,SP_missing_timed,4627
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,9.169,9,0,3,9,1,3 + ? = 12,7,12,1,1476987774129,SP_missing,4640
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,6.769,7,0,6,7,2,6 + ? = 13,9,13,2,1476987774129,SP_missing,4641
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.494,8,0,2,8,4,2 + ? = 10,5,10,3,1476987774129,SP_missing,4642
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,4.849,5,0,3,5,5,3 + ? = 8,3,8,4,1476987774129,SP_missing,4643
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,5.424,4,0,3,4,6,3 + ? = 7,2,7,5,1476987774129,SP_missing,4644
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.861,3,0,2,3,7,2 + ? = 5,1,5,6,1476987774129,SP_missing,4645
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,10.945,7,0,2,7,9,2 + ? = 9,4,9,7,1476987774129,SP_missing,4646
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,9.681,8,0,7,8,10,7 + ? = 15,11,15,8,1476987774129,SP_missing,4647
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,6.188,9,0,5,9,12,5 + ? = 14,10,14,10,1476987774129,SP_missing,4649
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,6.496,8,0,4,8,13,4 + ? = 12,8,12,11,1476987774129,SP_missing,4650
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,6.61,11,0,4,6,12,4 + ? = 10,6,10,12,1476987774129,SP_missing,4651
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,4.647,6,0,4,6,13,4 + ? = 10,6,10,13,1476987774129,SP_missing,4652
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,3.465,6,0,4,6,14,4 + ? = 10,6,10,14,1476987774129,SP_missing,4653
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,10.547,15,0,7,8,13,7 + ? = 15,11,15,15,1476987774129,SP_missing,4654
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,10.834,5,0,3,5,15,3 + ? = 8,3,8,17,1476987774129,SP_missing,4656
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,7.489,8,0,4,8,18,4 + ? = 12,8,12,19,1476987774129,SP_missing,4658
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,4.154,3,0,2,3,19,2 + ? = 5,1,5,20,1476987774129,SP_missing,4659
Bg45f5dUBBZVgPi3uCTzimfFIMC2,0,0.684,no_answer,0,2,7,18,2 + ? = 9,4,9,21,1476987774129,SP_missing,4660
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,6.907,7,0,2,7,19,2 + ? = 9,4,9,22,1476987774129,SP_missing,4661
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,10.022,8,0,2,8,20,2 + ? = 10,5,10,23,1476987774129,SP_missing,4662
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,5.885,4,0,3,4,21,3 + ? = 7,2,7,24,1476987774129,SP_missing,4663
Bg45f5dUBBZVgPi3uCTzimfFIMC2,1,7.547,9,0,3,9,24,3 + ? = 12,7,12,26,1476987774129,SP_missing,4665
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.266,2,0,5,2,0,5 + ? = 7,2,7,1,1476989224716,VS_missing,4696
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.406,5,0,7,5,1,7 + ? = 12,7,12,2,1476989224716,VS_missing,4697
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.152,3,0,7,3,2,7 + ? = 10,6,10,3,1476989224716,VS_missing,4698
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.53,1,0,9,7,4,9 + ? = 16,12,16,4,1476989224716,VS_missing,4699
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.012,7,0,9,7,3,9 + ? = 16,12,16,5,1476989224716,VS_missing,4700
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.28,3,0,6,3,4,6 + ? = 9,4,9,6,1476989224716,VS_missing,4701
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.016,6,0,9,6,5,9 + ? = 15,11,15,7,1476989224716,VS_missing,4702
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.047,4,0,9,4,6,9 + ? = 13,8,13,8,1476989224716,VS_missing,4703
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.54,2,0,6,2,8,6 + ? = 8,3,8,9,1476989224716,VS_missing,4704
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.74,2,0,4,2,9,4 + ? = 6,1,6,10,1476989224716,VS_missing,4705
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.111,5,0,8,5,10,8 + ? = 13,9,13,11,1476989224716,VS_missing,4706
pE37PawF9xfQnqwSYgvBkpttnNH2,0,4.3,14,0,8,6,11,8 + ? = 14,10,14,12,1476989224716,VS_missing,4707
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.338,6,0,8,6,9,8 + ? = 14,10,14,14,1476989224716,VS_missing,4709
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.59,4,0,5,4,10,5 + ? = 9,5,9,15,1476989224716,VS_missing,4710
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.296,2,0,4,2,11,4 + ? = 6,1,6,16,1476989224716,VS_missing,4711
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.44,4,0,5,4,12,5 + ? = 9,5,9,17,1476989224716,VS_missing,4712
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.556,2,0,6,2,14,6 + ? = 8,3,8,18,1476989224716,VS_missing,4713
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.4,5,0,7,5,16,7 + ? = 12,7,12,20,1476989224716,VS_missing,4715
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.87,7,0,9,7,19,9 + ? = 16,12,16,24,1476989224716,VS_missing,4719
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.03,2,1,5,2,24,5 + ? = 7,2,7,28,1476989224716,VS_missing,4723
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.432,0,0,9,4,1,9 + 4 = 13,8,13,1,1476988696304,SP_verification_timed,4667
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.178,1,0,6,3,4,6 + 3 = 7,4,9,3,1476988696304,SP_verification_timed,4669
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.014,1,0,5,2,7,5 + 2 = 8,2,7,6,1476988696304,SP_verification_timed,4672
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.267,1,0,8,6,5,8 + 6 = 14,10,14,7,1476988696304,SP_verification_timed,4673
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.087,0,0,5,4,6,5 + 4 = 9,5,9,8,1476988696304,SP_verification_timed,4674
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.18,1,0,4,2,7,4 + 2 = 4,1,6,9,1476988696304,SP_verification_timed,4675
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.633,1,0,6,2,5,6 + 2 = 8,3,8,10,1476988696304,SP_verification_timed,4676
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.014,0,0,5,4,4,5 + 4 = 10,5,9,12,1476988696304,SP_verification_timed,4678
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.229,0,0,5,2,5,5 + 2 = 7,2,7,13,1476988696304,SP_verification_timed,4679
pE37PawF9xfQnqwSYgvBkpttnNH2,0,2.911,1,0,9,4,4,9 + 4 = 13,8,13,14,1476988696304,SP_verification_timed,4680
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.192,0,0,9,7,3,9 + 7 = 21,12,16,15,1476988696304,SP_verification_timed,4681
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.684,0,0,6,2,3,6 + 2 = 8,3,8,16,1476988696304,SP_verification_timed,4682
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.972,1,0,9,6,4,9 + 6 = 13,11,15,17,1476988696304,SP_verification_timed,4683
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.248,0,0,7,3,5,7 + 3 = 10,6,10,18,1476988696304,SP_verification_timed,4684
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.027,1,0,6,3,6,6 + 3 = 7,4,9,19,1476988696304,SP_verification_timed,4685
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.642,0,0,4,2,7,4 + 2 = 6,1,6,22,1476988696304,SP_verification_timed,4688
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.133,1,0,5,4,8,5 + 4 = 13,5,9,23,1476988696304,SP_verification_timed,4689
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.445,0,0,9,4,10,9 + 4 = 13,8,13,24,1476988696304,SP_verification_timed,4690
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.293,0,0,6,2,12,6 + 2 = 8,3,8,26,1476988696304,SP_verification_timed,4692
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.116,1,0,7,3,12,7 + 3 = 11,6,10,27,1476988696304,SP_verification_timed,4693
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.583,1,1,9,6,11,9 + 6 = 16,11,15,29,1476988696304,SP_verification_timed,4695
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.371,1,0,9,7,1,9 + 7 = 17,12,16,1,1476988193276,SP_verification,4808
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.735,0,0,6,3,2,6 + 3 = 9,4,9,2,1476988193276,SP_verification,4809
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.347,1,0,7,5,4,7 + 5 = 9,7,12,3,1476988193276,SP_verification,4810
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.171,1,0,8,6,5,8 + 6 = 12,10,14,4,1476988193276,SP_verification,4811
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.507,0,0,6,2,6,6 + 2 = 8,3,8,5,1476988193276,SP_verification,4812
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.881,0,0,7,3,7,7 + 3 = 10,6,10,6,1476988193276,SP_verification,4813
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.438,1,0,9,4,9,9 + 4 = 16,8,13,7,1476988193276,SP_verification,4814
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.75,1,0,8,5,10,8 + 5 = 10,9,13,8,1476988193276,SP_verification,4815
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.729,1,0,9,6,9,9 + 6 = 15,11,15,9,1476988193276,SP_verification,4816
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.463,0,0,5,2,10,5 + 2 = 7,2,7,10,1476988193276,SP_verification,4817
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.286,1,0,4,2,11,4 + 2 = 8,1,6,11,1476988193276,SP_verification,4818
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.819,0,0,5,4,12,5 + 4 = 9,5,9,12,1476988193276,SP_verification,4819
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.353,0,0,9,7,14,9 + 7 = 16,12,16,13,1476988193276,SP_verification,4820
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.829,1,0,5,4,15,5 + 4 = 10,5,9,14,1476988193276,SP_verification,4821
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.914,0,0,4,2,16,4 + 2 = 6,1,6,15,1476988193276,SP_verification,4822
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.223,0,0,9,6,17,9 + 6 = 15,11,15,16,1476988193276,SP_verification,4823
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.545,1,0,6,2,19,6 + 2 = 9,3,8,17,1476988193276,SP_verification,4824
pE37PawF9xfQnqwSYgvBkpttnNH2,1,7.18,1,0,5,2,20,5 + 2 = 6,2,7,18,1476988193276,SP_verification,4825
pE37PawF9xfQnqwSYgvBkpttnNH2,0,7.667,1,0,8,6,19,8 + 6 = 14,10,14,19,1476988193276,SP_verification,4826
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.013,0,0,8,5,20,8 + 5 = 13,9,13,20,1476988193276,SP_verification,4827
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.365,1,0,7,3,21,7 + 3 = 14,6,10,21,1476988193276,SP_verification,4828
pE37PawF9xfQnqwSYgvBkpttnNH2,1,7.525,1,0,6,3,22,6 + 3 = 10,4,9,22,1476988193276,SP_verification,4829
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.784,0,0,9,4,24,9 + 4 = 13,8,13,23,1476988193276,SP_verification,4830
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.523,1,0,7,5,25,7 + 5 = 11,7,12,24,1476988193276,SP_verification,4831
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.449,0,0,9,6,26,9 + 6 = 15,11,15,25,1476988193276,SP_verification,4832
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.997,1,0,4,8,1,4 + 8 = 11,8,12,1,1476989572327,VS_verification,4869
pE37PawF9xfQnqwSYgvBkpttnNH2,0,3.868,1,0,5,9,0,5 + 9 = 14,10,14,2,1476989572327,VS_verification,4870
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.758,0,0,3,9,0,3 + 9 = 13,7,12,3,1476989572327,VS_verification,4871
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.148,1,0,4,6,1,4 + 6 = 11,6,10,4,1476989572327,VS_verification,4872
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.209,1,0,2,7,0,2 + 7 = 9,4,9,5,1476989572327,VS_verification,4873
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.094,0,0,7,8,1,7 + 8 = 15,11,15,6,1476989572327,VS_verification,4874
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.677,1,0,3,5,2,3 + 5 = 6,3,8,7,1476989572327,VS_verification,4875
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.855,1,0,3,4,5,3 + 4 = 5,2,7,9,1476989572327,VS_verification,4877
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.541,1,0,2,8,6,2 + 8 = 9,5,10,10,1476989572327,VS_verification,4878
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.143,0,0,8,9,7,8 + 9 = 17,12,17,11,1476989572327,VS_verification,4879
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.507,1,0,2,3,10,2 + 3 = 6,1,5,13,1476989572327,VS_verification,4881
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.863,0,0,2,7,11,2 + 7 = 9,4,9,14,1476989572327,VS_verification,4882
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.454,1,0,4,6,10,4 + 6 = 10,6,10,15,1476989572327,VS_verification,4883
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.726,0,0,4,8,9,4 + 8 = 13,8,12,16,1476989572327,VS_verification,4884
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.488,0,0,3,4,10,3 + 4 = 7,2,7,17,1476989572327,VS_verification,4885
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.689,1,0,6,7,11,6 + 7 = 10,9,13,18,1476989572327,VS_verification,4886
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.432,0,0,5,9,10,5 + 9 = 9,10,14,19,1476989572327,VS_verification,4887
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.607,0,0,8,9,10,8 + 9 = 17,12,17,21,1476989572327,VS_verification,4889
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.81,0,0,7,8,9,7 + 8 = 18,11,15,22,1476989572327,VS_verification,4890
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.818,1,0,3,9,10,3 + 9 = 14,7,12,23,1476989572327,VS_verification,4891
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.346,0,0,2,8,11,2 + 8 = 10,5,10,24,1476989572327,VS_verification,4892
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.668,1,0,5,9,12,5 + 9 = 11,10,14,25,1476989572327,VS_verification,4893
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.572,0,0,3,9,11,3 + 9 = 15,7,12,26,1476989572327,VS_verification,4894
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.841,1,0,2,7,10,2 + 7 = 9,4,9,27,1476989572327,VS_verification,4895
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.608,0,0,4,6,9,4 + 6 = 7,6,10,28,1476989572327,VS_verification,4896
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.587,1,0,4,8,8,4 + 8 = 12,8,12,29,1476989572327,VS_verification,4897
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.477,0,0,5,9,9,5 + 9 = 14,10,14,30,1476989572327,VS_verification,4898
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.674,1,0,3,5,8,3 + 5 = 8,3,8,31,1476989572327,VS_verification,4899
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.645,0,0,7,8,7,7 + 8 = 16,11,15,32,1476989572327,VS_verification,4900
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.961,1,0,3,9,6,3 + 9 = 12,7,12,33,1476989572327,VS_verification,4901
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.575,0,0,2,7,5,2 + 7 = 11,4,9,34,1476989572327,VS_verification,4902
pE37PawF9xfQnqwSYgvBkpttnNH2,0,0.693,1,0,4,6,4,4 + 6 = 10,6,10,35,1476989572327,VS_verification,4903
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.509,0,0,4,8,5,4 + 8 = 12,8,12,36,1476989572327,VS_verification,4904
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.927,1,0,3,5,6,3 + 5 = 7,3,8,37,1476989572327,VS_verification,4905
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.623,0,0,7,8,7,7 + 8 = 15,11,15,38,1476989572327,VS_verification,4906
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.477,1,0,3,9,9,3 + 9 = 13,7,12,39,1476989572327,VS_verification,4907
pE37PawF9xfQnqwSYgvBkpttnNH2,1,0.576,0,0,2,7,10,2 + 7 = 9,4,9,40,1476989572327,VS_verification,4908
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.081,1,0,4,6,9,4 + 6 = 10,6,10,41,1476989572327,VS_verification,4909
pE37PawF9xfQnqwSYgvBkpttnNH2,0,1.822,0,0,4,6,8,4 + 6 = 9,6,10,42,1476989572327,VS_verification,4910
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.674,1,1,4,6,9,4 + 6 = 11,6,10,43,1476989572327,VS_verification,4911
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.654,10,0,2,8,2,2 + 8 = ?,5,10,3,1476988347091,SP_production_timed,4726
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.879,9,0,2,7,5,2 + 7 = ?,4,9,5,1476988347091,SP_production_timed,4728
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.882,10,0,4,6,6,4 + 6 = ?,6,10,6,1476988347091,SP_production_timed,4729
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.814,12,0,3,9,7,3 + 9 = ?,7,12,7,1476988347091,SP_production_timed,4730
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.855,5,0,2,3,8,2 + 3 = ?,1,5,8,1476988347091,SP_production_timed,4731
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.885,8,0,3,5,11,3 + 5 = ?,3,8,10,1476988347091,SP_production_timed,4733
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.319,7,0,3,4,12,3 + 4 = ?,2,7,13,1476988347091,SP_production_timed,4736
pE37PawF9xfQnqwSYgvBkpttnNH2,1,2.818,9,0,2,7,13,2 + 7 = ?,4,9,16,1476988347091,SP_production_timed,4739
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.964,17,0,8,9,17,8 + 9 = ?,12,17,31,1476988347091,SP_production_timed,4754
pE37PawF9xfQnqwSYgvBkpttnNH2,1,1.688,13,1,6,7,18,6 + 7 = ?,9,13,34,1476988347091,SP_production_timed,4757
pE37PawF9xfQnqwSYgvBkpttnNH2,1,7.137,15,0,7,8,1,7 + 8 = ?,11,15,1,1476987718733,SP_production,4784
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.469,14,0,5,9,2,5 + 9 = ?,10,14,2,1476987718733,SP_production,4785
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.399,7,0,3,4,4,3 + 4 = ?,2,7,3,1476987718733,SP_production,4786
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.549,9,0,2,7,5,2 + 7 = ?,4,9,4,1476987718733,SP_production,4787
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.71,12,0,3,9,6,3 + 9 = ?,7,12,5,1476987718733,SP_production,4788
pE37PawF9xfQnqwSYgvBkpttnNH2,1,7.913,13,0,6,7,7,6 + 7 = ?,9,13,6,1476987718733,SP_production,4789
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.797,12,0,4,8,9,4 + 8 = ?,8,12,7,1476987718733,SP_production,4790
pE37PawF9xfQnqwSYgvBkpttnNH2,1,4.37,8,0,3,5,11,3 + 5 = ?,3,8,9,1476987718733,SP_production,4792
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.82,5,0,2,3,12,2 + 3 = ?,1,5,10,1476987718733,SP_production,4793
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.779,10,0,4,6,13,4 + 6 = ?,6,10,11,1476987718733,SP_production,4794
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.744,12,0,4,8,18,4 + 8 = ?,8,12,15,1476987718733,SP_production,4798
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.461,14,0,5,9,19,5 + 9 = ?,10,14,16,1476987718733,SP_production,4799
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.714,7,0,3,4,21,3 + 4 = ?,2,7,18,1476987718733,SP_production,4801
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.151,12,0,3,9,25,3 + 9 = ?,7,12,22,1476987718733,SP_production,4805
pE37PawF9xfQnqwSYgvBkpttnNH2,1,3.727,5,1,2,3,27,2 + 3 = ?,1,5,24,1476987718733,SP_production,4807
pE37PawF9xfQnqwSYgvBkpttnNH2,1,7.131,9,0,6,3,2,6 + 3 = ?,4,9,2,1476988862787,VS_production,4759
pE37PawF9xfQnqwSYgvBkpttnNH2,1,5.669,8,0,6,2,4,6 + 2 = ?,3,8,3,1476988862787,VS_production,4760
pE37PawF9xfQnqwSYgvBkpttnNH2,1,14.254,13,0,9,4,5,9 + 4 = ?,8,13,4,1476988862787,VS_production,4761
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.492,6,0,4,2,6,4 + 2 = ?,1,6,5,1476988862787,VS_production,4762
pE37PawF9xfQnqwSYgvBkpttnNH2,1,8.737,7,0,5,2,7,5 + 2 = ?,2,7,6,1476988862787,VS_production,4763
pE37PawF9xfQnqwSYgvBkpttnNH2,1,6.933,13,0,8,5,7,8 + 5 = ?,9,13,8,1476988862787,VS_production,4765
